hour,traffic_volume,day_of_week,hour,day_of_year,is_weekend
4/24/2020 1:00,761,4,1,115,0
4/24/2020 2:00,531,4,2,115,0
4/24/2020 3:00,904,4,3,115,0
4/24/2020 4:00,754,4,4,115,0
4/24/2020 5:00,518,4,5,115,0
4/24/2020 6:00,554,4,6,115,0
4/24/2020 7:00,259,4,7,115,0
4/24/2020 8:00,622,4,8,115,0
4/24/2020 9:00,749,4,9,115,0
4/24/2020 10:00,689,4,10,115,0
4/24/2020 11:00,176,4,11,115,0
4/24/2020 12:00,608,4,12,115,0
4/24/2020 13:00,540,4,13,115,0
4/24/2020 14:00,353,4,14,115,0
4/24/2020 15:00,869,4,15,115,0
4/24/2020 16:00,419,4,16,115,0
4/24/2020 17:00,902,4,17,115,0
4/24/2020 18:00,362,4,18,115,0
4/24/2020 19:00,696,4,19,115,0
4/24/2020 20:00,757,4,20,115,0
4/24/2020 21:00,934,4,21,115,0
4/24/2020 22:00,653,4,22,115,0
4/24/2020 23:00,473,4,23,115,0
4/25/2020 0:00,736,5,0,116,1
4/25/2020 1:00,266,5,1,116,1
4/25/2020 2:00,852,5,2,116,1
4/25/2020 3:00,558,5,3,116,1
4/25/2020 4:00,379,5,4,116,1
4/25/2020 5:00,799,5,5,116,1
4/25/2020 6:00,401,5,6,116,1
4/25/2020 7:00,630,5,7,116,1
4/25/2020 8:00,679,5,8,116,1
4/25/2020 9:00,317,5,9,116,1
4/25/2020 10:00,201,5,10,116,1
4/25/2020 11:00,653,5,11,116,1
4/25/2020 12:00,387,5,12,116,1
4/25/2020 13:00,266,5,13,116,1
4/25/2020 14:00,720,5,14,116,1
4/25/2020 15:00,135,5,15,116,1
4/25/2020 16:00,843,5,16,116,1
4/25/2020 17:00,840,5,17,116,1
4/25/2020 18:00,452,5,18,116,1
4/25/2020 19:00,775,5,19,116,1
4/25/2020 20:00,998,5,20,116,1
4/25/2020 21:00,172,5,21,116,1
4/25/2020 22:00,747,5,22,116,1
4/25/2020 23:00,452,5,23,116,1
4/26/2020 0:00,990,6,0,117,1
4/26/2020 1:00,169,6,1,117,1
4/26/2020 2:00,524,6,2,117,1
4/26/2020 3:00,807,6,3,117,1
4/26/2020 4:00,880,6,4,117,1
4/26/2020 5:00,660,6,5,117,1
4/26/2020 6:00,927,6,6,117,1
4/26/2020 7:00,741,6,7,117,1
4/26/2020 8:00,616,6,8,117,1
4/26/2020 9:00,527,6,9,117,1
4/26/2020 10:00,638,6,10,117,1
4/26/2020 11:00,259,6,11,117,1
4/26/2020 12:00,248,6,12,117,1
4/26/2020 13:00,875,6,13,117,1
4/26/2020 14:00,329,6,14,117,1
4/26/2020 15:00,811,6,15,117,1
4/26/2020 16:00,661,6,16,117,1
4/26/2020 17:00,166,6,17,117,1
4/26/2020 18:00,911,6,18,117,1
4/26/2020 19:00,480,6,19,117,1
4/26/2020 20:00,157,6,20,117,1
4/26/2020 21:00,358,6,21,117,1
4/26/2020 22:00,441,6,22,117,1
4/26/2020 23:00,937,6,23,117,1
4/27/2020 0:00,229,0,0,118,0
4/27/2020 1:00,826,0,1,118,0
4/27/2020 2:00,271,0,2,118,0
4/27/2020 3:00,869,0,3,118,0
4/27/2020 4:00,713,0,4,118,0
4/27/2020 5:00,308,0,5,118,0
4/27/2020 6:00,902,0,6,118,0
4/27/2020 7:00,453,0,7,118,0
4/27/2020 8:00,570,0,8,118,0
4/27/2020 9:00,897,0,9,118,0
4/27/2020 10:00,215,0,10,118,0
4/27/2020 11:00,363,0,11,118,0
4/27/2020 12:00,761,0,12,118,0
4/27/2020 13:00,911,0,13,118,0
4/27/2020 14:00,541,0,14,118,0
4/27/2020 15:00,647,0,15,118,0
4/27/2020 16:00,552,0,16,118,0
4/27/2020 17:00,944,0,17,118,0
4/27/2020 18:00,576,0,18,118,0
4/27/2020 19:00,386,0,19,118,0
4/27/2020 20:00,402,0,20,118,0
4/27/2020 21:00,410,0,21,118,0
4/27/2020 22:00,307,0,22,118,0
4/27/2020 23:00,717,0,23,118,0
4/28/2020 0:00,545,1,0,119,0
4/28/2020 1:00,769,1,1,119,0
4/28/2020 2:00,732,1,2,119,0
4/28/2020 3:00,154,1,3,119,0
4/28/2020 4:00,111,1,4,119,0
4/28/2020 5:00,756,1,5,119,0
4/28/2020 6:00,499,1,6,119,0
4/28/2020 7:00,747,1,7,119,0
4/28/2020 8:00,614,1,8,119,0
4/28/2020 9:00,755,1,9,119,0
4/28/2020 10:00,641,1,10,119,0
4/28/2020 11:00,336,1,11,119,0
4/28/2020 12:00,378,1,12,119,0
4/28/2020 13:00,447,1,13,119,0
4/28/2020 14:00,726,1,14,119,0
4/28/2020 15:00,203,1,15,119,0
4/28/2020 16:00,729,1,16,119,0
4/28/2020 17:00,616,1,17,119,0
4/28/2020 18:00,971,1,18,119,0
4/28/2020 19:00,347,1,19,119,0
4/28/2020 20:00,463,1,20,119,0
4/28/2020 21:00,420,1,21,119,0
4/28/2020 22:00,732,1,22,119,0
4/28/2020 23:00,385,1,23,119,0
4/29/2020 0:00,248,2,0,120,0
4/29/2020 1:00,183,2,1,120,0
4/29/2020 2:00,505,2,2,120,0
4/29/2020 3:00,555,2,3,120,0
4/29/2020 4:00,842,2,4,120,0
4/29/2020 5:00,899,2,5,120,0
4/29/2020 6:00,260,2,6,120,0
4/29/2020 7:00,883,2,7,120,0
4/29/2020 8:00,559,2,8,120,0
4/29/2020 9:00,649,2,9,120,0
4/29/2020 10:00,599,2,10,120,0
4/29/2020 11:00,837,2,11,120,0
4/29/2020 12:00,608,2,12,120,0
4/29/2020 13:00,753,2,13,120,0
4/29/2020 14:00,903,2,14,120,0
4/29/2020 15:00,580,2,15,120,0
4/29/2020 16:00,762,2,16,120,0
4/29/2020 17:00,213,2,17,120,0
4/29/2020 18:00,848,2,18,120,0
4/29/2020 19:00,677,2,19,120,0
4/29/2020 20:00,460,2,20,120,0
4/29/2020 21:00,440,2,21,120,0
4/29/2020 22:00,869,2,22,120,0
4/29/2020 23:00,860,2,23,120,0
4/30/2020 0:00,548,3,0,121,0
4/30/2020 1:00,942,3,1,121,0
4/30/2020 2:00,934,3,2,121,0
4/30/2020 3:00,279,3,3,121,0
4/30/2020 4:00,801,3,4,121,0
4/30/2020 5:00,506,3,5,121,0
4/30/2020 6:00,765,3,6,121,0
4/30/2020 7:00,295,3,7,121,0
4/30/2020 8:00,565,3,8,121,0
4/30/2020 9:00,410,3,9,121,0
4/30/2020 10:00,361,3,10,121,0
4/30/2020 11:00,518,3,11,121,0
4/30/2020 12:00,505,3,12,121,0
4/30/2020 13:00,242,3,13,121,0
4/30/2020 14:00,441,3,14,121,0
4/30/2020 15:00,415,3,15,121,0
4/30/2020 16:00,200,3,16,121,0
4/30/2020 17:00,343,3,17,121,0
4/30/2020 18:00,589,3,18,121,0
4/30/2020 19:00,111,3,19,121,0
4/30/2020 20:00,338,3,20,121,0
4/30/2020 21:00,660,3,21,121,0
4/30/2020 22:00,141,3,22,121,0
4/30/2020 23:00,777,3,23,121,0
5/1/2020 0:00,693,4,0,122,0
5/1/2020 1:00,528,4,1,122,0
5/1/2020 2:00,902,4,2,122,0
5/1/2020 3:00,257,4,3,122,0
5/1/2020 4:00,315,4,4,122,0
5/1/2020 5:00,769,4,5,122,0
5/1/2020 6:00,561,4,6,122,0
5/1/2020 7:00,233,4,7,122,0
5/1/2020 8:00,166,4,8,122,0
5/1/2020 9:00,947,4,9,122,0
5/1/2020 10:00,106,4,10,122,0
5/1/2020 11:00,625,4,11,122,0
5/1/2020 12:00,172,4,12,122,0
5/1/2020 13:00,498,4,13,122,0
5/1/2020 14:00,504,4,14,122,0
5/1/2020 15:00,774,4,15,122,0
5/1/2020 16:00,677,4,16,122,0
5/1/2020 17:00,958,4,17,122,0
5/1/2020 18:00,229,4,18,122,0
5/1/2020 19:00,565,4,19,122,0
5/1/2020 20:00,305,4,20,122,0
5/1/2020 21:00,887,4,21,122,0
5/1/2020 22:00,867,4,22,122,0
5/1/2020 23:00,365,4,23,122,0
5/2/2020 0:00,636,5,0,123,1
5/2/2020 1:00,892,5,1,123,1
5/2/2020 2:00,352,5,2,123,1
5/2/2020 3:00,921,5,3,123,1
5/2/2020 4:00,388,5,4,123,1
5/2/2020 5:00,263,5,5,123,1
5/2/2020 6:00,194,5,6,123,1
5/2/2020 7:00,881,5,7,123,1
5/2/2020 8:00,932,5,8,123,1
5/2/2020 9:00,209,5,9,123,1
5/2/2020 10:00,435,5,10,123,1
5/2/2020 11:00,921,5,11,123,1
5/2/2020 12:00,337,5,12,123,1
5/2/2020 13:00,480,5,13,123,1
5/2/2020 14:00,535,5,14,123,1
5/2/2020 15:00,998,5,15,123,1
5/2/2020 16:00,582,5,16,123,1
5/2/2020 17:00,124,5,17,123,1
5/2/2020 18:00,752,5,18,123,1
5/2/2020 19:00,216,5,19,123,1
5/2/2020 20:00,581,5,20,123,1
5/2/2020 21:00,491,5,21,123,1
5/2/2020 22:00,636,5,22,123,1
5/2/2020 23:00,178,5,23,123,1
5/3/2020 0:00,679,6,0,124,1
5/3/2020 1:00,272,6,1,124,1
5/3/2020 2:00,111,6,2,124,1
5/3/2020 3:00,899,6,3,124,1
5/3/2020 4:00,227,6,4,124,1
5/3/2020 5:00,707,6,5,124,1
5/3/2020 6:00,191,6,6,124,1
5/3/2020 7:00,752,6,7,124,1
5/3/2020 8:00,642,6,8,124,1
5/3/2020 9:00,945,6,9,124,1
5/3/2020 10:00,631,6,10,124,1
5/3/2020 11:00,757,6,11,124,1
5/3/2020 12:00,927,6,12,124,1
5/3/2020 13:00,546,6,13,124,1
5/3/2020 14:00,489,6,14,124,1
5/3/2020 15:00,771,6,15,124,1
5/3/2020 16:00,960,6,16,124,1
5/3/2020 17:00,142,6,17,124,1
5/3/2020 18:00,353,6,18,124,1
5/3/2020 19:00,229,6,19,124,1
5/3/2020 20:00,159,6,20,124,1
5/3/2020 21:00,762,6,21,124,1
5/3/2020 22:00,566,6,22,124,1
5/3/2020 23:00,386,6,23,124,1
5/4/2020 0:00,616,0,0,125,0
5/4/2020 1:00,566,0,1,125,0
5/4/2020 2:00,877,0,2,125,0
5/4/2020 3:00,444,0,3,125,0
5/4/2020 4:00,741,0,4,125,0
5/4/2020 5:00,481,0,5,125,0
5/4/2020 6:00,878,0,6,125,0
5/4/2020 7:00,789,0,7,125,0
5/4/2020 8:00,352,0,8,125,0
5/4/2020 9:00,155,0,9,125,0
5/4/2020 10:00,562,0,10,125,0
5/4/2020 11:00,556,0,11,125,0
5/4/2020 12:00,182,0,12,125,0
5/4/2020 13:00,198,0,13,125,0
5/4/2020 14:00,248,0,14,125,0
5/4/2020 15:00,428,0,15,125,0
5/4/2020 16:00,255,0,16,125,0
5/4/2020 17:00,289,0,17,125,0
5/4/2020 18:00,593,0,18,125,0
5/4/2020 19:00,982,0,19,125,0
5/4/2020 20:00,362,0,20,125,0
5/4/2020 21:00,179,0,21,125,0
5/4/2020 22:00,499,0,22,125,0
5/4/2020 23:00,863,0,23,125,0
5/5/2020 0:00,708,1,0,126,0
5/5/2020 1:00,359,1,1,126,0
5/5/2020 2:00,871,1,2,126,0
5/5/2020 3:00,714,1,3,126,0
5/5/2020 4:00,651,1,4,126,0
5/5/2020 5:00,884,1,5,126,0
5/5/2020 6:00,200,1,6,126,0
5/5/2020 7:00,458,1,7,126,0
5/5/2020 8:00,479,1,8,126,0
5/5/2020 9:00,919,1,9,126,0
5/5/2020 10:00,320,1,10,126,0
5/5/2020 11:00,919,1,11,126,0
5/5/2020 12:00,519,1,12,126,0
5/5/2020 13:00,223,1,13,126,0
5/5/2020 14:00,521,1,14,126,0
5/5/2020 15:00,330,1,15,126,0
5/5/2020 16:00,789,1,16,126,0
5/5/2020 17:00,162,1,17,126,0
5/5/2020 18:00,584,1,18,126,0
5/5/2020 19:00,727,1,19,126,0
5/5/2020 20:00,802,1,20,126,0
5/5/2020 21:00,673,1,21,126,0
5/5/2020 22:00,867,1,22,126,0
5/5/2020 23:00,582,1,23,126,0
5/6/2020 0:00,618,2,0,127,0
5/6/2020 1:00,254,2,1,127,0
5/6/2020 2:00,191,2,2,127,0
5/6/2020 3:00,625,2,3,127,0
5/6/2020 4:00,554,2,4,127,0
5/6/2020 5:00,840,2,5,127,0
5/6/2020 6:00,697,2,6,127,0
5/6/2020 7:00,744,2,7,127,0
5/6/2020 8:00,609,2,8,127,0
5/6/2020 9:00,282,2,9,127,0
5/6/2020 10:00,485,2,10,127,0
5/6/2020 11:00,673,2,11,127,0
5/6/2020 12:00,830,2,12,127,0
5/6/2020 13:00,504,2,13,127,0
5/6/2020 14:00,345,2,14,127,0
5/6/2020 15:00,841,2,15,127,0
5/6/2020 16:00,690,2,16,127,0
5/6/2020 17:00,760,2,17,127,0
5/6/2020 18:00,749,2,18,127,0
5/6/2020 19:00,570,2,19,127,0
5/6/2020 20:00,925,2,20,127,0
5/6/2020 21:00,987,2,21,127,0
5/6/2020 22:00,522,2,22,127,0
5/6/2020 23:00,164,2,23,127,0
5/7/2020 0:00,112,3,0,128,0
5/7/2020 1:00,312,3,1,128,0
5/7/2020 2:00,341,3,2,128,0
5/7/2020 3:00,592,3,3,128,0
5/7/2020 4:00,312,3,4,128,0
5/7/2020 5:00,792,3,5,128,0
5/7/2020 6:00,437,3,6,128,0
5/7/2020 7:00,272,3,7,128,0
5/7/2020 8:00,771,3,8,128,0
5/7/2020 9:00,263,3,9,128,0
5/7/2020 10:00,564,3,10,128,0
5/7/2020 11:00,596,3,11,128,0
5/7/2020 12:00,799,3,12,128,0
5/7/2020 13:00,494,3,13,128,0
5/7/2020 14:00,802,3,14,128,0
5/7/2020 15:00,407,3,15,128,0
5/7/2020 16:00,867,3,16,128,0
5/7/2020 17:00,282,3,17,128,0
5/7/2020 18:00,728,3,18,128,0
5/7/2020 19:00,893,3,19,128,0
5/7/2020 20:00,609,3,20,128,0
5/7/2020 21:00,807,3,21,128,0
5/7/2020 22:00,645,3,22,128,0
5/7/2020 23:00,663,3,23,128,0
5/8/2020 0:00,723,4,0,129,0
5/8/2020 1:00,863,4,1,129,0
5/8/2020 2:00,693,4,2,129,0
5/8/2020 3:00,843,4,3,129,0
5/8/2020 4:00,326,4,4,129,0
5/8/2020 5:00,844,4,5,129,0
5/8/2020 6:00,832,4,6,129,0
5/8/2020 7:00,535,4,7,129,0
5/8/2020 8:00,521,4,8,129,0
5/8/2020 9:00,653,4,9,129,0
5/8/2020 10:00,120,4,10,129,0
5/8/2020 11:00,653,4,11,129,0
5/8/2020 12:00,496,4,12,129,0
5/8/2020 13:00,724,4,13,129,0
5/8/2020 14:00,204,4,14,129,0
5/8/2020 15:00,291,4,15,129,0
5/8/2020 16:00,116,4,16,129,0
5/8/2020 17:00,219,4,17,129,0
5/8/2020 18:00,492,4,18,129,0
5/8/2020 19:00,524,4,19,129,0
5/8/2020 20:00,228,4,20,129,0
5/8/2020 21:00,229,4,21,129,0
5/8/2020 22:00,671,4,22,129,0
5/8/2020 23:00,659,4,23,129,0
5/9/2020 0:00,128,5,0,130,1
5/9/2020 1:00,196,5,1,130,1
5/9/2020 2:00,109,5,2,130,1
5/9/2020 3:00,341,5,3,130,1
5/9/2020 4:00,925,5,4,130,1
5/9/2020 5:00,331,5,5,130,1
5/9/2020 6:00,888,5,6,130,1
5/9/2020 7:00,383,5,7,130,1
5/9/2020 8:00,814,5,8,130,1
5/9/2020 9:00,858,5,9,130,1
5/9/2020 10:00,901,5,10,130,1
5/9/2020 11:00,875,5,11,130,1
5/9/2020 12:00,825,5,12,130,1
5/9/2020 13:00,299,5,13,130,1
5/9/2020 14:00,178,5,14,130,1
5/9/2020 15:00,954,5,15,130,1
5/9/2020 16:00,955,5,16,130,1
5/9/2020 17:00,272,5,17,130,1
5/9/2020 18:00,566,5,18,130,1
5/9/2020 19:00,680,5,19,130,1
5/9/2020 20:00,515,5,20,130,1
5/9/2020 21:00,548,5,21,130,1
5/9/2020 22:00,186,5,22,130,1
5/9/2020 23:00,200,5,23,130,1
5/10/2020 0:00,107,6,0,131,1
5/10/2020 1:00,944,6,1,131,1
5/10/2020 2:00,299,6,2,131,1
5/10/2020 3:00,604,6,3,131,1
5/10/2020 4:00,186,6,4,131,1
5/10/2020 5:00,142,6,5,131,1
5/10/2020 6:00,484,6,6,131,1
5/10/2020 7:00,720,6,7,131,1
5/10/2020 8:00,534,6,8,131,1
5/10/2020 9:00,507,6,9,131,1
5/10/2020 10:00,582,6,10,131,1
5/10/2020 11:00,763,6,11,131,1
5/10/2020 12:00,116,6,12,131,1
5/10/2020 13:00,744,6,13,131,1
5/10/2020 14:00,247,6,14,131,1
5/10/2020 15:00,376,6,15,131,1
5/10/2020 16:00,331,6,16,131,1
5/10/2020 17:00,925,6,17,131,1
5/10/2020 18:00,465,6,18,131,1
5/10/2020 19:00,327,6,19,131,1
5/10/2020 20:00,750,6,20,131,1
5/10/2020 21:00,535,6,21,131,1
5/10/2020 22:00,498,6,22,131,1
5/10/2020 23:00,310,6,23,131,1
5/11/2020 0:00,490,0,0,132,0
5/11/2020 1:00,598,0,1,132,0
5/11/2020 2:00,639,0,2,132,0
5/11/2020 3:00,662,0,3,132,0
5/11/2020 4:00,590,0,4,132,0
5/11/2020 5:00,541,0,5,132,0
5/11/2020 6:00,360,0,6,132,0
5/11/2020 7:00,872,0,7,132,0
5/11/2020 8:00,449,0,8,132,0
5/11/2020 9:00,451,0,9,132,0
5/11/2020 10:00,619,0,10,132,0
5/11/2020 11:00,419,0,11,132,0
5/11/2020 12:00,237,0,12,132,0
5/11/2020 13:00,649,0,13,132,0
5/11/2020 14:00,722,0,14,132,0
5/11/2020 15:00,467,0,15,132,0
5/11/2020 16:00,319,0,16,132,0
5/11/2020 17:00,436,0,17,132,0
5/11/2020 18:00,322,0,18,132,0
5/11/2020 19:00,747,0,19,132,0
5/11/2020 20:00,867,0,20,132,0
5/11/2020 21:00,459,0,21,132,0
5/11/2020 22:00,428,0,22,132,0
5/11/2020 23:00,562,0,23,132,0
5/12/2020 0:00,660,1,0,133,0
5/12/2020 1:00,903,1,1,133,0
5/12/2020 2:00,481,1,2,133,0
5/12/2020 3:00,935,1,3,133,0
5/12/2020 4:00,689,1,4,133,0
5/12/2020 5:00,716,1,5,133,0
5/12/2020 6:00,268,1,6,133,0
5/12/2020 7:00,316,1,7,133,0
5/12/2020 8:00,477,1,8,133,0
5/12/2020 9:00,218,1,9,133,0
5/12/2020 10:00,289,1,10,133,0
5/12/2020 11:00,866,1,11,133,0
5/12/2020 12:00,469,1,12,133,0
5/12/2020 13:00,877,1,13,133,0
5/12/2020 14:00,248,1,14,133,0
5/12/2020 15:00,775,1,15,133,0
5/12/2020 16:00,751,1,16,133,0
5/12/2020 17:00,958,1,17,133,0
5/12/2020 18:00,587,1,18,133,0
5/12/2020 19:00,869,1,19,133,0
5/12/2020 20:00,473,1,20,133,0
5/12/2020 21:00,880,1,21,133,0
5/12/2020 22:00,792,1,22,133,0
5/12/2020 23:00,259,1,23,133,0
5/13/2020 0:00,450,2,0,134,0
5/13/2020 1:00,387,2,1,134,0
5/13/2020 2:00,387,2,2,134,0
5/13/2020 3:00,991,2,3,134,0
5/13/2020 4:00,325,2,4,134,0
5/13/2020 5:00,622,2,5,134,0
5/13/2020 6:00,621,2,6,134,0
5/13/2020 7:00,882,2,7,134,0
5/13/2020 8:00,372,2,8,134,0
5/13/2020 9:00,501,2,9,134,0
5/13/2020 10:00,282,2,10,134,0
5/13/2020 11:00,764,2,11,134,0
5/13/2020 12:00,587,2,12,134,0
5/13/2020 13:00,926,2,13,134,0
5/13/2020 14:00,945,2,14,134,0
5/13/2020 15:00,223,2,15,134,0
5/13/2020 16:00,725,2,16,134,0
5/13/2020 17:00,889,2,17,134,0
5/13/2020 18:00,513,2,18,134,0
5/13/2020 19:00,824,2,19,134,0
5/13/2020 20:00,271,2,20,134,0
5/13/2020 21:00,387,2,21,134,0
5/13/2020 22:00,534,2,22,134,0
5/13/2020 23:00,785,2,23,134,0
5/14/2020 0:00,212,3,0,135,0
5/14/2020 1:00,987,3,1,135,0
5/14/2020 2:00,221,3,2,135,0
5/14/2020 3:00,643,3,3,135,0
5/14/2020 4:00,321,3,4,135,0
5/14/2020 5:00,730,3,5,135,0
5/14/2020 6:00,138,3,6,135,0
5/14/2020 7:00,596,3,7,135,0
5/14/2020 8:00,879,3,8,135,0
5/14/2020 9:00,332,3,9,135,0
5/14/2020 10:00,629,3,10,135,0
5/14/2020 11:00,248,3,11,135,0
5/14/2020 12:00,496,3,12,135,0
5/14/2020 13:00,760,3,13,135,0
5/14/2020 14:00,737,3,14,135,0
5/14/2020 15:00,401,3,15,135,0
5/14/2020 16:00,459,3,16,135,0
5/14/2020 17:00,337,3,17,135,0
5/14/2020 18:00,746,3,18,135,0
5/14/2020 19:00,762,3,19,135,0
5/14/2020 20:00,335,3,20,135,0
5/14/2020 21:00,835,3,21,135,0
5/14/2020 22:00,302,3,22,135,0
5/14/2020 23:00,355,3,23,135,0
5/15/2020 0:00,697,4,0,136,0
5/15/2020 1:00,761,4,1,136,0
5/15/2020 2:00,334,4,2,136,0
5/15/2020 3:00,444,4,3,136,0
5/15/2020 4:00,633,4,4,136,0
5/15/2020 5:00,959,4,5,136,0
5/15/2020 6:00,896,4,6,136,0
5/15/2020 7:00,880,4,7,136,0
5/15/2020 8:00,565,4,8,136,0
5/15/2020 9:00,869,4,9,136,0
5/15/2020 10:00,640,4,10,136,0
5/15/2020 11:00,312,4,11,136,0
5/15/2020 12:00,562,4,12,136,0
5/15/2020 13:00,535,4,13,136,0
5/15/2020 14:00,382,4,14,136,0
5/15/2020 15:00,661,4,15,136,0
5/15/2020 16:00,706,4,16,136,0
5/15/2020 17:00,562,4,17,136,0
5/15/2020 18:00,506,4,18,136,0
5/15/2020 19:00,187,4,19,136,0
5/15/2020 20:00,143,4,20,136,0
5/15/2020 21:00,560,4,21,136,0
5/15/2020 22:00,377,4,22,136,0
5/15/2020 23:00,782,4,23,136,0
5/16/2020 0:00,520,5,0,137,1
5/16/2020 1:00,800,5,1,137,1
5/16/2020 2:00,452,5,2,137,1
5/16/2020 3:00,795,5,3,137,1
5/16/2020 4:00,614,5,4,137,1
5/16/2020 5:00,802,5,5,137,1
5/16/2020 6:00,729,5,6,137,1
5/16/2020 7:00,118,5,7,137,1
5/16/2020 8:00,122,5,8,137,1
5/16/2020 9:00,512,5,9,137,1
5/16/2020 10:00,129,5,10,137,1
5/16/2020 11:00,906,5,11,137,1
5/16/2020 12:00,207,5,12,137,1
5/16/2020 13:00,466,5,13,137,1
5/16/2020 14:00,380,5,14,137,1
5/16/2020 15:00,227,5,15,137,1
5/16/2020 16:00,328,5,16,137,1
5/16/2020 17:00,210,5,17,137,1
5/16/2020 18:00,235,5,18,137,1
5/16/2020 19:00,461,5,19,137,1
5/16/2020 20:00,285,5,20,137,1
5/16/2020 21:00,755,5,21,137,1
5/16/2020 22:00,683,5,22,137,1
5/16/2020 23:00,228,5,23,137,1
5/17/2020 0:00,975,6,0,138,1
5/17/2020 1:00,360,6,1,138,1
5/17/2020 2:00,614,6,2,138,1
5/17/2020 3:00,548,6,3,138,1
5/17/2020 4:00,999,6,4,138,1
5/17/2020 5:00,203,6,5,138,1
5/17/2020 6:00,582,6,6,138,1
5/17/2020 7:00,323,6,7,138,1
5/17/2020 8:00,931,6,8,138,1
5/17/2020 9:00,973,6,9,138,1
5/17/2020 10:00,965,6,10,138,1
5/17/2020 11:00,590,6,11,138,1
5/17/2020 12:00,572,6,12,138,1
5/17/2020 13:00,109,6,13,138,1
5/17/2020 14:00,504,6,14,138,1
5/17/2020 15:00,995,6,15,138,1
5/17/2020 16:00,401,6,16,138,1
5/17/2020 17:00,330,6,17,138,1
5/17/2020 18:00,830,6,18,138,1
5/17/2020 19:00,165,6,19,138,1
5/17/2020 20:00,211,6,20,138,1
5/17/2020 21:00,112,6,21,138,1
5/17/2020 22:00,492,6,22,138,1
5/17/2020 23:00,599,6,23,138,1
5/18/2020 0:00,697,0,0,139,0
5/18/2020 1:00,333,0,1,139,0
5/18/2020 2:00,701,0,2,139,0
5/18/2020 3:00,413,0,3,139,0
5/18/2020 4:00,665,0,4,139,0
5/18/2020 5:00,111,0,5,139,0
5/18/2020 6:00,308,0,6,139,0
5/18/2020 7:00,113,0,7,139,0
5/18/2020 8:00,732,0,8,139,0
5/18/2020 9:00,517,0,9,139,0
5/18/2020 10:00,536,0,10,139,0
5/18/2020 11:00,476,0,11,139,0
5/18/2020 12:00,119,0,12,139,0
5/18/2020 13:00,686,0,13,139,0
5/18/2020 14:00,854,0,14,139,0
5/18/2020 15:00,834,0,15,139,0
5/18/2020 16:00,169,0,16,139,0
5/18/2020 17:00,923,0,17,139,0
5/18/2020 18:00,310,0,18,139,0
5/18/2020 19:00,200,0,19,139,0
5/18/2020 20:00,797,0,20,139,0
5/18/2020 21:00,231,0,21,139,0
5/18/2020 22:00,722,0,22,139,0
5/18/2020 23:00,480,0,23,139,0
5/19/2020 0:00,231,1,0,140,0
5/19/2020 1:00,119,1,1,140,0
5/19/2020 2:00,635,1,2,140,0
5/19/2020 3:00,326,1,3,140,0
5/19/2020 4:00,253,1,4,140,0
5/19/2020 5:00,904,1,5,140,0
5/19/2020 6:00,841,1,6,140,0
5/19/2020 7:00,568,1,7,140,0
5/19/2020 8:00,921,1,8,140,0
5/19/2020 9:00,970,1,9,140,0
5/19/2020 10:00,504,1,10,140,0
5/19/2020 11:00,301,1,11,140,0
5/19/2020 12:00,137,1,12,140,0
5/19/2020 13:00,871,1,13,140,0
5/19/2020 14:00,287,1,14,140,0
5/19/2020 15:00,156,1,15,140,0
5/19/2020 16:00,119,1,16,140,0
5/19/2020 17:00,372,1,17,140,0
5/19/2020 18:00,218,1,18,140,0
5/19/2020 19:00,682,1,19,140,0
5/19/2020 20:00,615,1,20,140,0
5/19/2020 21:00,320,1,21,140,0
5/19/2020 22:00,625,1,22,140,0
5/19/2020 23:00,614,1,23,140,0
5/20/2020 0:00,827,2,0,141,0
5/20/2020 1:00,840,2,1,141,0
5/20/2020 2:00,435,2,2,141,0
5/20/2020 3:00,797,2,3,141,0
5/20/2020 4:00,154,2,4,141,0
5/20/2020 5:00,599,2,5,141,0
5/20/2020 6:00,999,2,6,141,0
5/20/2020 7:00,987,2,7,141,0
5/20/2020 8:00,865,2,8,141,0
5/20/2020 9:00,635,2,9,141,0
5/20/2020 10:00,261,2,10,141,0
5/20/2020 11:00,769,2,11,141,0
5/20/2020 12:00,693,2,12,141,0
5/20/2020 13:00,258,2,13,141,0
5/20/2020 14:00,287,2,14,141,0
5/20/2020 15:00,159,2,15,141,0
5/20/2020 16:00,916,2,16,141,0
5/20/2020 17:00,418,2,17,141,0
5/20/2020 18:00,977,2,18,141,0
5/20/2020 19:00,310,2,19,141,0
5/20/2020 20:00,505,2,20,141,0
5/20/2020 21:00,763,2,21,141,0
5/20/2020 22:00,208,2,22,141,0
5/20/2020 23:00,175,2,23,141,0
5/21/2020 0:00,641,3,0,142,0
5/21/2020 1:00,413,3,1,142,0
5/21/2020 2:00,216,3,2,142,0
5/21/2020 3:00,967,3,3,142,0
5/21/2020 4:00,803,3,4,142,0
5/21/2020 5:00,118,3,5,142,0
5/21/2020 6:00,531,3,6,142,0
5/21/2020 7:00,784,3,7,142,0
5/21/2020 8:00,839,3,8,142,0
5/21/2020 9:00,449,3,9,142,0
5/21/2020 10:00,282,3,10,142,0
5/21/2020 11:00,212,3,11,142,0
5/21/2020 12:00,282,3,12,142,0
5/21/2020 13:00,580,3,13,142,0
5/21/2020 14:00,245,3,14,142,0
5/21/2020 15:00,930,3,15,142,0
5/21/2020 16:00,727,3,16,142,0
5/21/2020 17:00,212,3,17,142,0
